t_sim_sec,v_meas_mps,steering_angle_rad,drive_cmd_0,drive_cmd_1,steer_cmd
11.79,2.4633818610517704,1.5100262329901714e-17,50.0,50.0,0.0
11.8,2.4652677194889425,1.5185317143300252e-17,50.0,50.0,0.0
11.810000000000002,2.467145206206982,1.5265889458341922e-17,50.0,50.0,0.0
11.82,2.469012111836393,1.534188779546842e-17,50.0,50.0,0.0
11.830000000000002,2.4707525295223607,1.5418222828191456e-17,50.0,50.0,0.0
11.84,2.4917286949143476,1.450798639999541e-17,50.0,50.0,0.0
11.850000000000001,2.5151828021161693,1.485002126871201e-17,50.0,50.0,0.0
11.86,2.519876044373661,1.490237214001706e-17,50.0,50.0,0.0
11.870000000000001,2.524559099802479,1.495216751292025e-17,50.0,50.0,0.0
11.879999999999999,2.5292338434415824,1.50027133570147e-17,50.0,50.0,0.0
11.89,2.533916845926508,1.5049407318781518e-17,50.0,50.0,0.0
11.900000000000002,2.5385803416125476,1.5094259830921004e-17,50.0,50.0,0.0
11.91,2.69910026900478,1.4935857470004398e-17,50.0,50.0,0.0
11.920000000000002,2.8998453645616897,1.498025999589065e-17,50.0,50.0,0.0
11.93,3.1005946359850096,1.5020392840448034e-17,50.0,50.0,0.0
11.940000000000001,3.301349700087021,1.5061877126072754e-17,50.0,50.0,0.0
11.95,3.502099762536429,1.510458262144918e-17,50.0,50.0,0.0
11.96,3.7028498242100163,1.514713819199395e-17,50.0,50.0,0.0
11.969999999999999,3.903599884281944,1.5187420326108287e-17,50.0,50.0,0.0
11.98,4.104349941904482,1.5224949179627574e-17,50.0,50.0,0.0
11.990000000000002,4.305099996215068,1.5261837252722264e-17,50.0,50.0,0.0
12.0,4.505850046341988,1.5293989988125324e-17,50.0,50.0,0.0
12.010000000000002,4.706598362454985,1.5325049627509955e-17,50.0,50.0,0.0
12.02,4.90735014490608,1.535578273569342e-17,50.0,50.0,0.0
12.030000000000001,2.5804239951123247,1.5079193020613476e-17,50.0,50.0,0.0
12.04,2.582136828896708,1.5103478831639795e-17,50.0,50.0,0.0
12.05,2.5840776453176915,1.5160566205306773e-17,50.0,50.0,0.0
12.060000000000002,2.5860184982699197,1.5215370931060025e-17,50.0,50.0,0.0
12.07,2.5879593872068565,1.526996580440059e-17,50.0,50.0,0.0
12.080000000000002,2.5899026910516714,1.532324989425528e-17,50.0,50.0,0.0
12.09,2.5918504552236628,1.5372644408816177e-17,50.0,50.0,0.0
12.100000000000001,2.5938026937067997,1.542236767803973e-17,50.0,50.0,0.0
12.11,2.595759532904259,1.5467021984469555e-17,50.0,50.0,0.0
12.120000000000001,2.597721217613901,1.5509188766891536e-17,50.0,50.0,0.0
12.129999999999999,2.5996881199137367,1.554553029197701e-17,50.0,50.0,0.0
12.14,2.601660762192061,1.5577981553554424e-17,50.0,50.0,0.0
12.150000000000002,2.7030250828617097,1.5260377867893717e-17,50.0,50.0,0.0
12.16,2.9037742176706383,1.541339963730135e-17,50.0,50.0,0.0
12.170000000000002,3.104524161831685,1.540427714539898e-17,50.0,50.0,0.0
12.18,3.305274116561704,1.5393803450657286e-17,50.0,50.0,0.0
12.190000000000001,3.506024081634239,1.538603075869593e-17,50.0,50.0,0.0
12.2,3.7067740567619807,1.537974912265442e-17,50.0,50.0,0.0
12.21,3.907524085910645,1.5372881055263282e-17,50.0,50.0,0.0
12.219999999999999,4.10827412578595,1.5368111505381523e-17,50.0,50.0,0.0
12.23,4.309024169316997,1.536321134698976e-17,50.0,50.0,0.0
12.240000000000002,4.509774216215781,1.536607487377741e-17,50.0,50.0,0.0
12.25,4.710524266390241,1.536061480675518e-17,50.0,50.0,0.0
12.260000000000002,4.911274319610265,1.5355145197377402e-17,50.0,50.0,0.0
12.27,5.112024376732549,1.5356814778725778e-17,50.0,50.0,0.0
12.280000000000001,5.312774529974554,1.5701223544958207e-17,50.0,50.0,0.0
12.29,5.5135254135416,1.5685910750161665e-17,-19.215686274509807,-19.215686274509807,0.0
12.3,3.591893439134121,1.5247757495920762e-17,-50.0,-50.0,0.0
12.310000000000002,2.6885540411172,1.531954072123699e-17,-50.0,-50.0,0.0
12.32,2.6847986903345373,1.5320422522239748e-17,49.411764705882355,49.411764705882355,0.0
12.330000000000002,2.686706221723462,1.5326116648288103e-17,50.0,50.0,0.0
12.34,2.6886470575698684,1.5332702302983223e-17,50.0,50.0,0.0
12.350000000000001,2.690587926475469,1.5341178694035296e-17,50.0,50.0,0.0
12.36,2.6925288271961274,1.5354104840326867e-17,50.0,50.0,0.0
12.370000000000001,2.694469756965136,1.5372481325996666e-17,50.0,50.0,0.0
12.379999999999999,2.6964107128953483,1.5394769092179536e-17,50.0,50.0,0.0
12.39,2.6983516919745494,1.5418939389087678e-17,50.0,50.0,0.0
12.400000000000002,2.700292691034583,1.5445789486482692e-17,50.0,50.0,0.0
12.41,2.702233706707545,1.5476683848563492e-17,50.0,50.0,0.0
12.420000000000002,2.7041747353156222,1.5511483985443197e-17,50.0,50.0,0.0
12.43,2.7061152060149043,1.554853797111643e-17,50.0,50.0,0.0
12.440000000000001,2.719550291437923,1.544119105049117e-17,50.0,50.0,0.0
12.45,2.7351378636553867,1.562576927057677e-17,50.0,50.0,0.0
12.46,2.7398576945744297,1.5643747333124007e-17,50.0,50.0,0.0
12.470000000000002,2.7445774885521037,1.5665289816192406e-17,50.0,50.0,0.0
12.48,2.7492924377037236,1.568552045698375e-17,50.0,50.0,0.0
12.490000000000002,2.7540114683684647,1.5710249160362363e-17,50.0,50.0,0.0
12.5,2.758730546497635,1.573565527834055e-17,50.0,50.0,0.0
12.510000000000002,2.7634457329093385,1.5760034686507544e-17,50.0,50.0,0.0
12.52,2.768004788604883,1.5768768019710203e-17,50.0,50.0,0.0
12.530000000000001,2.772338055434539,1.5752865717279333e-17,50.0,50.0,0.0
12.54,2.7769881909078813,1.5766757798768135e-17,50.0,50.0,0.0
12.55,2.7762310399698094,1.6023682479307268e-17,50.0,50.0,0.0
12.560000000000002,2.7781323451814135,1.606737201521017e-17,50.0,50.0,0.0
12.57,2.7799982147492703,1.6107585116139306e-17,50.0,50.0,0.0
12.580000000000002,2.7818783324218743,1.6144348040116035e-17,50.0,50.0,0.0
12.59,2.783750024724225,1.618153596287405e-17,50.0,50.0,0.0
12.600000000000001,2.7856130323517587,1.6213411930261597e-17,50.0,50.0,0.0
12.61,2.786969198192582,1.6252301753968884e-17,50.0,50.0,0.0
12.620000000000001,2.7888336579432567,1.627723183943071e-17,50.0,50.0,0.0
12.629999999999999,2.7907176191935097,1.6305978443594626e-17,50.0,50.0,0.0
12.64,2.7925682162871728,1.6331286305750925e-17,50.0,50.0,0.0
12.650000000000002,2.794145205581762,1.6315856330067265e-17,50.0,50.0,0.0
12.66,2.7911453211028956,1.5658639442886155e-17,50.0,50.0,0.0
12.670000000000002,2.793086327386592,1.5701086381455436e-17,50.0,50.0,0.0
12.68,2.795027356683206,1.5746037361175036e-17,50.0,50.0,0.0
12.690000000000001,2.796968406845622,1.5790213093989664e-17,50.0,50.0,0.0
12.7,2.798909475497472,1.583915550471496e-17,50.0,50.0,0.0
12.71,2.9797116188357236,1.6154747804763296e-17,50.0,50.0,0.0
12.720000000000002,3.1805286711065186,1.6184427839235087e-17,50.0,50.0,0.0
12.73,3.381278617244651,1.619223748300877e-17,50.0,50.0,0.0
12.740000000000002,3.5820285674243277,1.61941283781844e-17,50.0,50.0,0.0
12.75,3.7827785213313136,1.619771100991393e-17,50.0,50.0,0.0
12.760000000000002,3.983528478696082,1.6199751300525624e-17,50.0,50.0,0.0
12.77,4.18427843928793,1.619747807585343e-17,50.0,50.0,0.0
12.780000000000001,4.385028402908249,1.6194608328228134e-17,50.0,50.0,0.0
12.79,4.585778369385268,1.6191011720454972e-17,50.0,50.0,0.0
12.8,4.786528338569347,1.6196347022171054e-17,50.0,50.0,0.0
12.810000000000002,4.987278310327396,1.6188509346900773e-17,50.0,50.0,0.0
12.82,5.188028284539219,1.617927515252848e-17,49.411764705882355,49.411764705882355,0.0
12.830000000000002,5.386094437550322,1.6164943143302702e-17,-50.0,-50.0,0.0
12.84,5.130594414300731,1.615801797397952e-17,-50.0,-50.0,0.0
12.850000000000001,3.4465164501439274,1.62823347100121e-17,-50.0,-50.0,0.0
12.86,2.8740391364664455,1.6328214871639955e-17,50.0,50.0,0.0
12.870000000000001,2.879349150213899,1.6286348675072056e-17,50.0,50.0,0.0
12.879999999999999,2.8843269365923754,1.6246533891386367e-17,50.0,50.0,0.0
12.89,2.8890223514088773,1.6234671565536986e-17,50.0,50.0,0.0
12.900000000000002,2.893717223914648,1.6222263115194863e-17,50.0,50.0,0.0
12.91,2.8984113905742355,1.620806821942742e-17,50.0,50.0,0.0
12.920000000000002,2.9031045672547955,1.6192566404761917e-17,50.0,50.0,0.0
12.93,2.907796157460638,1.617620935151749e-17,50.0,50.0,0.0
12.940000000000001,2.912484344059922,1.6160124619365605e-17,50.0,50.0,0.0
12.95,2.916472073834942,1.6172208126693333e-17,50.0,50.0,0.0
12.96,2.918086733069176,1.6161685965785183e-17,50.0,50.0,0.0
12.969999999999999,2.9191185588631434,1.614860634771148e-17,50.0,50.0,0.0
12.98,2.9201237925214327,1.6136567018445895e-17,50.0,50.0,0.0
12.990000000000002,2.9265159648578685,1.6041645848645266e-17,50.0,50.0,0.0
13.0,2.934084851597971,1.611137704193459e-17,50.0,50.0,0.0
13.010000000000002,2.938804827423314,1.611208569087409e-17,50.0,50.0,0.0
13.02,2.9435247926801136,1.6116147690312207e-17,50.0,50.0,0.0
13.030000000000001,2.948244742365966,1.6123674425081505e-17,50.0,50.0,0.0
13.04,2.95296466636334,1.6132222363947838e-17,50.0,50.0,0.0
13.05,2.957679474278314,1.6143247821245333e-17,50.0,50.0,0.0
13.060000000000002,2.9623983944253016,1.6156474981870537e-17,50.0,50.0,0.0
13.07,2.9671173487466493,1.6170978515268135e-17,50.0,50.0,0.0
13.080000000000002,2.9718336933494625,1.6190224850835207e-17,50.0,50.0,0.0
13.09,2.9765440247551793,1.62111379884238e-17,50.0,50.0,0.0
13.100000000000001,2.9812486692924924,1.623504104643708e-17,50.0,50.0,0.0
13.11,2.9859478469001757,1.6259224684114134e-17,50.0,50.0,0.0
13.120000000000001,2.9906416534235682,1.6284361022098615e-17,50.0,50.0,0.0
13.129999999999999,2.995330028469289,1.630987058397548e-17,50.0,50.0,0.0
13.14,2.9961374249667534,1.630931154223029e-17,50.0,50.0,0.0
13.150000000000002,2.9965884681347834,1.635371057410564e-17,50.0,50.0,0.0
13.16,2.9985172416582153,1.6395894720703037e-17,50.0,50.0,0.0
13.170000000000002,3.000437574716523,1.643852567718011e-17,50.0,50.0,0.0
13.18,3.0023490021537924,1.6481967032429472e-17,50.0,50.0,0.0
13.190000000000001,3.0042335158968534,1.6526206504473382e-17,50.0,50.0,0.0
13.2,3.0061390581946412,1.657118628331319e-17,50.0,50.0,0.0
13.21,3.0080323791515022,1.6613871238140644e-17,50.0,50.0,0.0
13.219999999999999,3.0099332965212353,1.6654861915315356e-17,50.0,50.0,0.0
13.23,3.0118283980821996,1.669563744612146e-17,50.0,50.0,0.0
13.240000000000002,3.0137176759425772,1.6735538203651297e-17,50.0,50.0,0.0
13.25,3.015601737340208,1.6776223313690294e-17,50.0,50.0,0.0
13.260000000000002,3.017458539033059,1.6814209988517568e-17,50.0,50.0,0.0
13.27,3.016267231826651,1.683225284908527e-17,50.0,50.0,0.0
13.280000000000001,3.1771422559326328,1.6478718661076743e-17,50.0,50.0,0.0
13.29,3.377997431569358,1.6475959027734588e-17,50.0,50.0,0.0
13.3,3.578747418066424,1.6511586609924645e-17,50.0,50.0,0.0
13.310000000000002,3.7794974065955973,1.654982877106464e-17,50.0,50.0,0.0
13.32,3.980247396061775,1.6585386155399197e-17,50.0,50.0,0.0
13.330000000000002,4.1809973854745355,1.6621518039830223e-17,50.0,50.0,0.0
13.34,4.381747373951147,1.66548103521847e-17,50.0,50.0,0.0
13.350000000000001,4.582497360715266,1.668681358627257e-17,50.0,50.0,0.0
13.36,4.783247345095063,1.6715003478031898e-17,50.0,50.0,0.0
13.370000000000001,4.9839973265208375,1.6740694834355067e-17,50.0,50.0,0.0
13.379999999999999,5.18474730452162,1.6764521818221773e-17,49.411764705882355,49.411764705882355,0.0
13.39,5.382813455175504,1.678518502815136e-17,-50.0,-50.0,0.0
13.400000000000002,5.127313422296357,1.680280876622885e-17,-50.0,-50.0,0.0
13.41,4.871813387248585,1.681495871270338e-17,-50.0,-50.0,0.0
13.420000000000002,4.330135187616804,1.666781953417487e-17,15.098039215686274,15.098039215686274,0.0
13.43,3.0787347842137653,1.6824041923452818e-17,50.0,50.0,0.0
13.440000000000001,3.0834544101739083,1.682892348020696e-17,50.0,50.0,0.0
13.45,3.0881740060346683,1.683026721856844e-17,50.0,50.0,0.0
13.46,3.0928936555234436,1.6829877980459402e-17,50.0,50.0,0.0
13.470000000000002,3.097613357245037,1.6826138177796044e-17,50.0,50.0,0.0
13.48,3.102333107278581,1.6819821194620898e-17,50.0,50.0,0.0
13.490000000000002,3.1069934331732716,1.6813387717997424e-17,50.0,50.0,0.0
13.5,3.1117132918581594,1.680111914389688e-17,50.0,50.0,0.0
13.510000000000002,3.116146813633381,1.682356223309209e-17,50.0,50.0,0.0
13.52,3.1207588055311066,1.6829880999616933e-17,50.0,50.0,0.0
13.530000000000001,3.1254504486793637,1.6825370344032014e-17,50.0,50.0,0.0
13.54,3.130148259854394,1.682049625506444e-17,50.0,50.0,0.0
13.55,3.33089809055361,1.6729722554793086e-17,50.0,50.0,0.0
